条码,产线信息,设备号,设备状态,目标温度（取锡）,到达时间（取锡）,持续时间（取锡）,释放时间（取锡）,释放温度（取锡）,能量PAIN（取锡）,焊头使用次数（取锡）,目标温度（焊接）,到达时间（焊接）,持续时间（焊接）,释放时间（焊接）,释放温度（焊接）,能量PAIN（焊接）,焊头使用次数（焊接）,目标温度（脱锡）,到达时间（脱锡）,持续时间（脱锡）,释放时间（脱锡）,释放温度（脱锡）,能量PAIN（脱锡）,焊头使用次数（脱锡）,缺陷,缺陷位置,实时温度,入料时间,出料时间
CY6HMPM21B20014381,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20767.0,405.0,20.0,20.0,0.0,395.0,190.0,20767.0,280.0,20.0,10.0,0.0,270.0,190.0,20767.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 17:46:05,2021-11-25 17:46:35
CY6HMPM21B20014345,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20768.0,405.0,20.0,20.0,0.0,395.0,190.0,20768.0,280.0,20.0,10.0,0.0,270.0,190.0,20768.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 17:46:28,2021-11-25 17:46:58
CY6HMPM21B20014385,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20769.0,405.0,20.0,20.0,0.0,395.0,190.0,20769.0,280.0,20.0,10.0,0.0,270.0,190.0,20769.0,"['', '', '', '', 'NO_Solder5', 'With_Glue6']","['', '', '', '', '5', '6']",395.0,2021-11-25 17:46:51,2021-11-25 17:47:20
CY6HMPM21B20013485,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20770.0,405.0,20.0,20.0,0.0,395.0,190.0,20770.0,280.0,20.0,10.0,0.0,270.0,190.0,20770.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",396.0,2021-11-25 17:47:12,2021-11-25 17:47:47
CY6HMPM21B20014332,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20771.0,405.0,20.0,20.0,0.0,395.0,190.0,20771.0,280.0,20.0,10.0,0.0,270.0,190.0,20771.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",401.0,2021-11-25 17:47:35,2021-11-25 17:48:06
CY6HMPM21B20013401,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20772.0,405.0,20.0,20.0,0.0,395.0,190.0,20772.0,280.0,20.0,10.0,0.0,270.0,190.0,20772.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",392.0,2021-11-25 17:47:59,2021-11-25 17:48:28
CY6HMPM21B20014219,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20773.0,405.0,20.0,20.0,0.0,395.0,190.0,20773.0,280.0,20.0,10.0,0.0,270.0,190.0,20773.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",392.0,2021-11-25 17:48:20,2021-11-25 17:48:51
CY6HMPM21B20013312,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20774.0,405.0,20.0,20.0,0.0,395.0,190.0,20774.0,280.0,20.0,10.0,0.0,270.0,190.0,20774.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",398.0,2021-11-25 17:48:43,2021-11-25 17:52:23
CY6HMPM21B20013396,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20775.0,405.0,20.0,20.0,0.0,395.0,190.0,20775.0,280.0,20.0,10.0,0.0,270.0,190.0,20775.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",390.0,2021-11-25 17:49:06,2021-11-25 17:52:40
CY6HMPM21B20014376,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20776.0,405.0,20.0,20.0,0.0,395.0,190.0,20776.0,280.0,20.0,10.0,0.0,270.0,190.0,20776.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 17:52:27,2021-11-25 17:52:58
CY6HMPM21B20014389,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20777.0,405.0,20.0,20.0,0.0,395.0,190.0,20777.0,280.0,20.0,10.0,0.0,270.0,190.0,20777.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",391.0,2021-11-25 17:52:45,2021-11-25 17:53:16
CY6HMPM21B20014341,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20778.0,405.0,20.0,20.0,0.0,395.0,190.0,20778.0,280.0,20.0,10.0,0.0,270.0,190.0,20778.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",393.0,2021-11-25 17:53:03,2021-11-25 17:53:34
CY6HMPM21B20014391,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20779.0,405.0,20.0,20.0,0.0,395.0,190.0,20779.0,280.0,20.0,10.0,0.0,270.0,190.0,20779.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 17:53:21,2021-11-25 17:53:52
CY6HMPM21B20014402,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20780.0,405.0,20.0,20.0,0.0,395.0,190.0,20780.0,280.0,20.0,10.0,0.0,270.0,190.0,20780.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",394.0,2021-11-25 17:53:39,2021-11-25 17:54:13
CY6HMPM21B20014400,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20781.0,405.0,20.0,20.0,0.0,395.0,190.0,20781.0,280.0,20.0,10.0,0.0,270.0,190.0,20781.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",393.0,2021-11-25 17:53:58,2021-11-25 17:54:31
CY6HMPM21B20014401,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20782.0,405.0,20.0,20.0,0.0,395.0,190.0,20782.0,280.0,20.0,10.0,0.0,270.0,190.0,20782.0,"['', '', '', 'NO_Solder4', '', '']","['', '', '', '4', '', '']",395.0,2021-11-25 17:54:21,2021-11-25 17:54:51
CY6HMPM21B20014398,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20783.0,405.0,20.0,20.0,0.0,395.0,190.0,20783.0,280.0,20.0,10.0,0.0,270.0,190.0,20783.0,"['', '', 'Short3', '', '', '']","['', '', '3', '', '', '']",395.0,2021-11-25 17:54:43,2021-11-25 17:55:15
CY6HMPM21B20014399,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20784.0,405.0,20.0,20.0,0.0,395.0,190.0,20784.0,280.0,20.0,10.0,0.0,270.0,190.0,20784.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",392.0,2021-11-25 17:55:07,2021-11-25 17:55:37
CY6HMPM21B20014386,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20785.0,405.0,20.0,20.0,0.0,395.0,190.0,20785.0,280.0,20.0,10.0,0.0,270.0,190.0,20785.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",401.0,2021-11-25 17:55:29,2021-11-25 17:55:59
CY6HMPM21B20013486,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20786.0,405.0,20.0,20.0,0.0,395.0,190.0,20786.0,280.0,20.0,10.0,0.0,270.0,190.0,20786.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 17:55:50,2021-11-25 17:56:23
CY6HMPM21B20013346,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20787.0,405.0,20.0,20.0,0.0,395.0,190.0,20787.0,280.0,20.0,10.0,0.0,270.0,190.0,20787.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",397.0,2021-11-25 17:56:15,2021-11-25 17:56:45
CY6HMPM21B20014406,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20788.0,405.0,20.0,20.0,0.0,395.0,190.0,20788.0,280.0,20.0,10.0,0.0,270.0,190.0,20788.0,"['', '', '', '', 'Short5', '']","['', '', '', '', '5', '']",403.0,2021-11-25 17:56:37,2021-11-25 17:57:08
CY6HMPM21B20014403,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20789.0,405.0,20.0,20.0,0.0,395.0,190.0,20789.0,280.0,20.0,10.0,0.0,270.0,190.0,20789.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",398.0,2021-11-25 17:57:00,2021-11-25 17:57:30
CY6HMPM21B20014404,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20790.0,405.0,20.0,20.0,0.0,395.0,190.0,20790.0,280.0,20.0,10.0,0.0,270.0,190.0,20790.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",397.0,2021-11-25 17:57:22,2021-11-25 17:57:54
CY6HMPM21B20013864,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20791.0,405.0,20.0,20.0,0.0,395.0,190.0,20791.0,280.0,20.0,10.0,0.0,270.0,190.0,20791.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",400.0,2021-11-25 17:57:46,2021-11-25 17:58:16
CY6HMPM21B20014412,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20792.0,405.0,20.0,20.0,0.0,395.0,190.0,20792.0,280.0,20.0,10.0,0.0,270.0,190.0,20792.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",395.0,2021-11-25 17:58:08,2021-11-25 17:58:41
CY6HMPM21B20013347,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20793.0,405.0,20.0,20.0,0.0,395.0,190.0,20793.0,280.0,20.0,10.0,0.0,270.0,190.0,20793.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",393.0,2021-11-25 17:58:30,2021-11-25 17:59:01
CY6HMPM21B20014407,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20794.0,405.0,20.0,20.0,0.0,395.0,190.0,20794.0,280.0,20.0,10.0,0.0,270.0,190.0,20794.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",391.0,2021-11-25 17:58:53,2021-11-25 17:59:24
CY6HMPM21B20013281,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20795.0,405.0,20.0,20.0,0.0,395.0,190.0,20795.0,280.0,20.0,10.0,0.0,270.0,190.0,20795.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",391.0,2021-11-25 17:59:16,2021-11-25 17:59:47
CY6HMPM21B20013879,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20796.0,405.0,20.0,20.0,0.0,395.0,190.0,20796.0,280.0,20.0,10.0,0.0,270.0,190.0,20796.0,"['', '', '', 'NO_Solder4', '', '']","['', '', '', '4', '', '']",394.0,2021-11-25 17:59:39,2021-11-25 18:00:09
CY6HMPM21B20014413,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20797.0,405.0,20.0,20.0,0.0,395.0,190.0,20797.0,280.0,20.0,10.0,0.0,270.0,190.0,20797.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",395.0,2021-11-25 18:00:02,2021-11-25 18:00:38
CY6HMPM21B20014414,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20798.0,405.0,20.0,20.0,0.0,395.0,190.0,20798.0,280.0,20.0,10.0,0.0,270.0,190.0,20798.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",391.0,2021-11-25 18:00:24,2021-11-25 18:00:55
CY6HMPM21B20013313,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20799.0,405.0,20.0,20.0,0.0,395.0,190.0,20799.0,280.0,20.0,10.0,0.0,270.0,190.0,20799.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",397.0,2021-11-25 18:00:46,2021-11-25 18:01:18
CY6HMPM21B20014415,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20800.0,405.0,20.0,20.0,0.0,395.0,190.0,20800.0,280.0,20.0,10.0,0.0,270.0,190.0,20800.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",394.0,2021-11-25 18:01:09,2021-11-25 18:01:40
CY6HMPM21B20014416,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20801.0,405.0,20.0,20.0,0.0,395.0,190.0,20801.0,280.0,20.0,10.0,0.0,270.0,190.0,20801.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",402.0,2021-11-25 18:01:32,2021-11-25 18:02:02
CY6HMPM21B20014145,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20802.0,405.0,20.0,20.0,0.0,395.0,190.0,20802.0,280.0,20.0,10.0,0.0,270.0,190.0,20802.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",401.0,2021-11-25 18:01:54,2021-11-25 18:02:26
CY6HMPM21B20014417,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20803.0,405.0,20.0,20.0,0.0,395.0,190.0,20803.0,280.0,20.0,10.0,0.0,270.0,190.0,20803.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",390.0,2021-11-25 18:02:18,2021-11-25 18:02:47
CY6HMPM21B20014154,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20804.0,405.0,20.0,20.0,0.0,395.0,190.0,20804.0,280.0,20.0,10.0,0.0,270.0,190.0,20804.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",400.0,2021-11-25 18:02:40,2021-11-25 18:03:11
CY6HMPM21B20014423,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20805.0,405.0,20.0,20.0,0.0,395.0,190.0,20805.0,280.0,20.0,10.0,0.0,270.0,190.0,20805.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",389.0,2021-11-25 18:03:02,2021-11-25 18:03:33
CY6HMPM21B20014427,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20806.0,405.0,20.0,20.0,0.0,395.0,190.0,20806.0,280.0,20.0,10.0,0.0,270.0,190.0,20806.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",394.0,2021-11-25 18:03:25,2021-11-25 18:03:55
CY6HMPM21B20014420,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20807.0,405.0,20.0,20.0,0.0,395.0,190.0,20807.0,280.0,20.0,10.0,0.0,270.0,190.0,20807.0,"['', '', '', '', 'Short5', '']","['', '', '', '', '5', '']",393.0,2021-11-25 18:03:48,2021-11-25 18:04:19
CY6HMPM21B20013122,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20808.0,405.0,20.0,20.0,0.0,395.0,190.0,20808.0,280.0,20.0,10.0,0.0,270.0,190.0,20808.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",396.0,2021-11-25 18:04:11,2021-11-25 18:04:40
CY6HMPM21B20014426,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20809.0,405.0,20.0,20.0,0.0,395.0,190.0,20809.0,280.0,20.0,10.0,0.0,270.0,190.0,20809.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 18:04:33,2021-11-25 18:05:03
CY6HMPM21B20014422,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20810.0,405.0,20.0,20.0,0.0,395.0,190.0,20810.0,280.0,20.0,10.0,0.0,270.0,190.0,20810.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",397.0,2021-11-25 18:04:54,2021-11-25 18:05:27
CY6HMPM21B20014429,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20811.0,405.0,20.0,20.0,0.0,395.0,190.0,20811.0,280.0,20.0,10.0,0.0,270.0,190.0,20811.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",394.0,2021-11-25 18:05:19,2021-11-25 18:05:50
CY6HMPM21B20014069,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20812.0,405.0,20.0,20.0,0.0,395.0,190.0,20812.0,280.0,20.0,10.0,0.0,270.0,190.0,20812.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 18:05:41,2021-11-25 18:06:12
CY6HMPM21B20014421,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20813.0,405.0,20.0,20.0,0.0,395.0,190.0,20813.0,280.0,20.0,10.0,0.0,270.0,190.0,20813.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",391.0,2021-11-25 18:06:04,2021-11-25 18:06:35
CY6HMPM21B20014435,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20814.0,405.0,20.0,20.0,0.0,395.0,190.0,20814.0,280.0,20.0,10.0,0.0,270.0,190.0,20814.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",396.0,2021-11-25 18:06:27,2021-11-25 18:06:57
CY6HMPM21B20014410,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20815.0,405.0,20.0,20.0,0.0,395.0,190.0,20815.0,280.0,20.0,10.0,0.0,270.0,190.0,20815.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",392.0,2021-11-25 18:06:50,2021-11-25 18:07:20
CY6HMPM21B20014425,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20816.0,405.0,20.0,20.0,0.0,395.0,190.0,20816.0,280.0,20.0,10.0,0.0,270.0,190.0,20816.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",401.0,2021-11-25 18:07:12,2021-11-25 18:07:53
CY6HMPM21B20014428,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20817.0,405.0,20.0,20.0,0.0,395.0,190.0,20817.0,280.0,20.0,10.0,0.0,270.0,190.0,20817.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",402.0,2021-11-25 18:07:36,2021-11-25 18:08:43
CY6HMPM21B20014431,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20818.0,405.0,20.0,20.0,0.0,395.0,190.0,20818.0,280.0,20.0,10.0,0.0,270.0,190.0,20818.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",392.0,2021-11-25 18:07:59,2021-11-25 18:12:29
CY6HMPM21B20013345,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20819.0,405.0,20.0,20.0,0.0,395.0,190.0,20819.0,280.0,20.0,10.0,0.0,270.0,190.0,20819.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",392.0,2021-11-25 18:08:48,2021-11-25 18:12:54
CY6HMPM21B20014418,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20820.0,405.0,20.0,20.0,0.0,395.0,190.0,20820.0,280.0,20.0,10.0,0.0,270.0,190.0,20820.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",400.0,2021-11-25 18:12:33,2021-11-25 18:13:19
CY6HMPM21B20014430,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20821.0,405.0,20.0,20.0,0.0,395.0,190.0,20821.0,280.0,20.0,10.0,0.0,270.0,190.0,20821.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 18:12:59,2021-11-25 18:13:40
CY6HMPM21B20014419,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20822.0,405.0,20.0,20.0,0.0,395.0,190.0,20822.0,280.0,20.0,10.0,0.0,270.0,190.0,20822.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",401.0,2021-11-25 18:13:24,2021-11-25 18:13:59
CY6HMPM21B20014433,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20823.0,405.0,20.0,20.0,0.0,395.0,190.0,20823.0,280.0,20.0,10.0,0.0,270.0,190.0,20823.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",397.0,2021-11-25 18:13:44,2021-11-25 18:14:16
CY6HMPM21B20014411,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20824.0,405.0,20.0,20.0,0.0,395.0,190.0,20824.0,280.0,20.0,10.0,0.0,270.0,190.0,20824.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",400.0,2021-11-25 18:14:03,2021-11-25 18:15:01
CY6HMPM21B20014432,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20825.0,405.0,20.0,20.0,0.0,395.0,190.0,20825.0,280.0,20.0,10.0,0.0,270.0,190.0,20825.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",400.0,2021-11-25 18:14:21,2021-11-25 18:15:18
CY6HMPM21B20013319,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20826.0,405.0,20.0,20.0,0.0,395.0,190.0,20826.0,280.0,20.0,10.0,0.0,270.0,190.0,20826.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",401.0,2021-11-25 18:15:05,2021-11-25 18:15:42
CY6HMPM21B20014441,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20827.0,405.0,20.0,20.0,0.0,395.0,190.0,20827.0,280.0,20.0,10.0,0.0,270.0,190.0,20827.0,"['', '', '', 'NO_Solder4', '', '']","['', '', '', '4', '', '']",394.0,2021-11-25 18:15:23,2021-11-25 18:16:02
CY6HMPM21B20014388,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20828.0,405.0,20.0,20.0,0.0,395.0,190.0,20828.0,280.0,20.0,10.0,0.0,270.0,190.0,20828.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",397.0,2021-11-25 18:15:46,2021-11-25 18:16:31
CY6HMPM21B20014443,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20829.0,405.0,20.0,20.0,0.0,395.0,190.0,20829.0,280.0,20.0,10.0,0.0,270.0,190.0,20829.0,"['', '', '', 'NO_Solder4', '', '']","['', '', '', '4', '', '']",400.0,2021-11-25 18:16:07,2021-11-25 18:16:50
CY6HMPM21B20014445,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20830.0,405.0,20.0,20.0,0.0,395.0,190.0,20830.0,280.0,20.0,10.0,0.0,270.0,190.0,20830.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",399.0,2021-11-25 18:16:35,2021-11-25 18:17:08
CY6HMPM21B20014397,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20831.0,405.0,20.0,20.0,0.0,395.0,190.0,20831.0,280.0,20.0,10.0,0.0,270.0,190.0,20831.0,"['', '', 'NO_Solder3', 'Short4', '', '']","['', '', '3', '4', '', '']",397.0,2021-11-25 18:16:55,2021-11-25 18:17:27
CY6HMPM21B20014448,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20832.0,405.0,20.0,20.0,0.0,395.0,190.0,20832.0,280.0,20.0,10.0,0.0,270.0,190.0,20832.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",396.0,2021-11-25 18:17:13,2021-11-25 18:17:59
NO_Line_Bar20211125181817,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20833.0,405.0,20.0,20.0,0.0,395.0,190.0,20833.0,280.0,20.0,10.0,0.0,270.0,190.0,20833.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",395.0,2021-11-25 18:17:32,2021-11-25 18:18:16
CY6HMPM21B20014437,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20834.0,405.0,20.0,20.0,0.0,395.0,190.0,20834.0,280.0,20.0,10.0,0.0,270.0,190.0,20834.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",392.0,2021-11-25 18:18:03,2021-11-25 18:18:47
CY6HMPM21B20015074,"{'cx_id': '1', 'gx_id': '1', 'gw_id': '1'}",1,OK,290.0,15.0,0.0,0.0,280.0,195.0,20835.0,405.0,20.0,20.0,0.0,395.0,190.0,20835.0,280.0,20.0,10.0,0.0,270.0,190.0,20835.0,"['', '', '', '', '', '']","['', '', '', '', '', '']",394.0,2021-11-25 18:18:21,2021-11-25 18:19:04
